Date,Open,High,Low,Close,Adj Close,Volume
2015-12-22,437.03,437.03,443.22,433.25,437.59,28845536.0
2015-12-23,442.43,442.43,444.78,434.28,437.03,27877349.0
2015-12-24,452.98,452.98,460.62,441.76,442.43,36096662.0
2015-12-25,454.05,454.05,457.44,449.52,452.98,19251958.0
2015-12-26,415.37,415.37,456.48,400.45,454.05,88564770.0
2015-12-27,422.39,422.39,425.51,406.09,415.37,28259303.0
2015-12-28,421.76,421.76,429.85,417.14,422.39,28978639.0
2015-12-29,431.92,431.92,433.56,419.3,421.76,30163445.0
2015-12-30,427.15,427.15,435.04,420.77,431.92,29289416.0
2015-12-31,429.95,429.95,433.12,417.14,427.15,27758278.0
2016-01-01,433.99,433.99,437.95,425.86,429.95,20334286.0
2016-01-02,433.72,433.72,437.43,430.73,433.99,14566820.0
2016-01-03,430.7,430.7,434.14,423.09,433.72,23490162.0
2016-01-04,433.32,433.32,435.26,428.6,430.7,22943968.0
2016-01-05,431.2,431.2,435.25,428.87,433.32,19499588.0
2016-01-06,430.82,430.82,432.11,425.0,431.2,18702334.0
2016-01-07,457.05,457.05,457.54,428.52,430.82,58253615.0
2016-01-08,452.87,452.87,462.92,446.51,457.05,41594025.0
2016-01-09,448.31,448.31,454.55,444.9,452.87,17967113.0
2016-01-10,446.19,446.19,448.88,438.62,448.31,19778456.0
2016-01-11,447.72,447.72,451.08,441.77,446.19,25358480.0
2016-01-12,445.04,445.04,448.41,443.14,447.72,19913400.0
2016-01-13,432.18,432.18,443.72,420.39,445.04,39525195.0
2016-01-14,429.13,429.13,433.74,427.01,432.18,19948730.0
2016-01-15,372.26,372.26,430.15,364.71,429.13,107060613.0
2016-01-16,385.04,385.04,386.72,350.39,372.26,68297105.0
2016-01-17,382.47,382.47,390.72,377.71,385.04,25464382.0
2016-01-18,384.4,384.4,387.29,373.21,382.47,26546465.0
2016-01-19,379.46,379.46,386.69,375.89,384.4,25417876.0
2016-01-20,414.58,414.58,425.72,374.05,379.46,76873917.0
2016-01-21,410.24,410.24,423.42,403.86,414.58,37264942.0
2016-01-22,382.65,382.65,411.49,374.9,410.24,56548790.0
2016-01-23,388.61,388.61,395.43,380.27,382.65,23908533.0
2016-01-24,402.13,402.13,405.4,385.53,388.61,25770175.0
2016-01-25,392.76,392.76,403.78,386.85,402.13,26793044.0
2016-01-26,389.78,389.78,397.74,387.9,392.76,22384754.0
2016-01-27,395.02,395.02,397.37,389.35,389.78,17297117.0
2016-01-28,379.69,379.69,395.42,376.71,395.02,29717813.0
2016-01-29,380.29,380.29,385.75,363.49,379.69,51927041.0
2016-01-30,377.76,377.76,381.75,375.04,380.29,13720656.0
2016-01-31,369.84,369.84,380.54,366.88,377.76,14718855.0
2016-02-01,372.18,372.18,379.78,365.27,369.84,27728088.0
2016-02-02,373.92,373.92,376.63,371.4,372.18,19123252.0
2016-02-03,368.02,368.02,375.89,366.2,373.92,22266682.0
2016-02-04,390.65,390.65,391.83,368.05,368.02,38961905.0
2016-02-05,386.46,386.46,391.15,384.48,390.65,23688228.0
2016-02-06,376.68,376.68,386.35,372.87,386.46,29801286.0
2016-02-07,377.94,377.94,382.61,375.28,376.68,15395728.0
2016-02-08,372.63,372.63,380.92,372.1,377.94,23424062.0
2016-02-09,375.32,375.32,377.59,371.42,372.63,20801701.0
2016-02-10,381.88,381.88,385.38,374.09,375.32,37137791.0
2016-02-11,379.45,379.45,383.23,372.75,381.88,23858467.0
2016-02-12,384.04,384.04,386.4,379.32,379.45,20685663.0
2016-02-13,390.1,390.1,392.57,383.31,384.04,18757146.0
2016-02-14,405.5,405.5,405.93,390.06,390.1,29442484.0
2016-02-15,401.07,401.07,410.85,396.56,405.5,34862753.0
2016-02-16,406.42,406.42,409.75,398.0,401.07,27726590.0
2016-02-17,417.14,417.14,421.45,405.05,406.42,37559686.0
2016-02-18,421.4,421.4,425.51,414.78,417.14,32541108.0
2016-02-19,419.98,419.98,424.26,416.36,421.4,21991480.0
2016-02-20,440.06,440.06,442.66,419.49,419.98,48500793.0
2016-02-21,437.87,437.87,447.61,425.47,440.06,44120520.0
2016-02-22,437.79,437.79,440.18,431.3,437.87,24563748.0
2016-02-23,419.9,419.9,440.76,414.36,437.79,39915706.0
2016-02-24,422.72,422.72,425.17,410.36,419.9,28041199.0
2016-02-25,423.48,423.48,427.18,417.51,422.72,22692099.0
2016-02-26,427.32,427.32,427.58,419.11,423.48,22642013.0
2016-02-27,431.3,431.3,434.14,427.3,427.32,18543436.0
2016-02-28,432.47,432.47,435.62,421.22,431.3,21876091.0
2016-02-29,436.21,436.21,441.32,429.83,432.47,30077319.0
2016-03-01,434.04,434.04,439.02,428.49,436.21,29312670.0
2016-03-02,425.36,425.36,435.91,423.85,434.04,24894311.0
2016-03-03,419.56,419.56,425.83,414.94,425.36,33188751.0
2016-03-04,409.48,409.48,423.39,407.2,419.56,31416610.0
2016-03-05,399.0,399.0,410.06,386.93,409.48,51725937.0
2016-03-06,405.96,405.96,412.02,393.09,399.0,25324456.0
2016-03-07,414.87,414.87,416.58,401.98,405.96,25349627.0
2016-03-08,411.9,411.9,416.72,408.42,414.87,22204517.0
2016-03-09,412.76,412.76,414.88,408.94,411.9,21035428.0
2016-03-10,415.83,415.83,417.48,410.27,412.76,23114636.0
2016-03-11,419.11,419.11,422.4,415.11,415.83,25469781.0
2016-03-12,410.36,410.36,420.67,407.03,419.11,24660321.0
2016-03-13,412.41,412.41,415.93,409.57,410.36,14457108.0
2016-03-14,414.31,414.31,416.08,411.19,412.41,20471909.0
2016-03-15,415.13,415.13,417.37,412.31,414.31,20227610.0
2016-03-16,415.91,415.91,416.95,413.32,415.13,18509954.0
2016-03-17,418.16,418.16,419.56,415.33,415.91,18409340.0
2016-03-18,408.16,408.16,418.58,402.48,418.16,27178165.0
2016-03-19,408.69,408.69,410.49,402.13,408.16,15084656.0
2016-03-20,411.53,411.53,413.45,407.24,408.69,12577521.0
2016-03-21,411.11,411.11,413.09,407.25,411.53,17735457.0
2016-03-22,416.21,416.21,417.94,410.78,411.11,20425092.0
2016-03-23,416.98,416.98,419.58,414.18,416.21,16946522.0
2016-03-24,414.74,414.74,417.68,412.88,416.98,16210672.0
2016-03-25,415.71,415.71,417.3,412.41,414.74,14431200.0
2016-03-26,416.51,416.51,417.71,413.93,415.71,11696306.0
2016-03-27,424.57,424.57,427.36,415.5,416.51,26137150.0
2016-03-28,422.21,422.21,425.36,419.7,424.57,18410749.0
2016-03-29,415.0,415.0,424.53,406.36,422.21,28765857.0
2016-03-30,412.44,412.44,416.22,408.4,415.0,17890792.0
2016-03-31,415.66,415.66,417.16,411.45,412.44,17407273.0
2016-04-01,415.64,415.64,416.86,412.79,415.66,15852511.0
2016-04-02,418.51,418.51,420.09,415.09,415.64,13137339.0
2016-04-03,419.06,419.06,420.18,416.95,418.51,9591214.0
2016-04-04,419.33,419.33,420.39,416.21,419.06,14031939.0
2016-04-05,422.07,422.07,423.67,417.95,419.33,17260368.0
2016-04-06,421.26,421.26,422.81,419.54,422.07,13836754.0
2016-04-07,420.14,420.14,422.03,417.94,421.26,15200495.0
2016-04-08,417.69,417.69,423.51,415.5,420.14,19810838.0
2016-04-09,418.05,418.05,418.85,412.39,417.69,12291880.0
2016-04-10,420.25,420.25,421.63,416.69,418.05,9806327.0
2016-04-11,421.43,421.43,422.35,418.11,420.25,15374195.0
2016-04-12,424.74,424.74,426.69,420.7,421.43,24580503.0
2016-04-13,423.47,423.47,426.58,421.41,424.74,16183793.0
2016-04-14,424.02,424.02,425.44,421.84,423.47,13038970.0
2016-04-15,428.67,428.67,429.49,423.25,424.02,23214560.0
2016-04-16,430.05,430.05,432.0,426.84,428.67,12517265.0
2016-04-17,426.26,426.26,430.62,423.79,430.05,10980868.0
2016-04-18,427.69,427.69,429.07,424.35,426.26,13951524.0
2016-04-19,434.92,434.92,436.07,426.84,427.69,19713466.0
2016-04-20,441.16,441.16,442.86,432.51,434.92,32655415.0
2016-04-21,449.34,449.34,450.8,439.53,441.16,28168774.0
2016-04-22,445.28,445.28,450.19,441.9,449.34,22225157.0
2016-04-23,450.08,450.08,451.48,443.07,445.28,18998211.0
2016-04-24,457.56,457.56,461.78,447.89,450.08,33984269.0
2016-04-25,461.73,461.73,466.23,451.79,457.56,37614684.0
2016-04-26,466.0,466.0,468.86,459.23,461.73,31451239.0
2016-04-27,447.01,447.01,467.87,444.62,466.0,41539684.0
2016-04-28,448.48,448.48,450.1,433.9,447.01,36369788.0
2016-04-29,454.98,454.98,456.31,445.22,448.48,20264761.0
2016-04-30,448.53,448.53,456.86,446.65,454.98,15994805.0
2016-05-01,452.24,452.24,454.21,447.52,448.53,9838490.0
2016-05-02,444.18,444.18,453.87,440.21,452.24,32863011.0
2016-05-03,450.27,450.27,451.54,441.55,444.18,22292253.0
2016-05-04,445.8,445.8,450.87,444.22,450.27,17676609.0
2016-05-05,448.08,448.08,449.19,444.35,445.8,18765369.0
2016-05-06,459.56,459.56,461.48,445.72,448.08,31122708.0
2016-05-07,458.46,458.46,460.61,454.6,459.56,14247601.0
2016-05-08,457.87,457.87,460.18,454.94,458.46,12689581.0
2016-05-09,460.44,460.44,464.18,455.38,457.87,22322043.0
2016-05-10,449.36,449.36,462.14,446.81,460.44,27247925.0
2016-05-11,452.5,452.5,456.15,449.59,449.36,18137209.0
2016-05-12,454.43,454.43,455.34,448.4,452.5,22252919.0
2016-05-13,455.41,455.41,457.22,451.49,454.43,14768796.0
2016-05-14,456.44,456.44,457.74,453.58,455.41,9319128.0
2016-05-15,458.11,458.11,460.28,455.0,456.44,9745309.0
2016-05-16,454.87,454.87,459.57,450.73,458.11,16731954.0
2016-05-17,453.25,453.25,456.3,451.71,454.87,15741822.0
2016-05-18,454.22,454.22,456.65,452.35,453.25,14884550.0
2016-05-19,442.66,442.66,455.19,441.12,454.22,26626097.0
2016-05-20,442.11,442.11,447.76,435.42,442.66,21415312.0
2016-05-21,443.64,443.64,445.24,439.73,442.11,10213550.0
2016-05-22,439.62,439.62,444.24,436.94,443.64,12691382.0
2016-05-23,443.69,443.69,444.99,438.24,439.62,15885933.0
2016-05-24,446.11,446.11,447.9,442.02,443.69,14837671.0
2016-05-25,449.78,449.78,451.21,445.35,446.11,16954105.0
2016-05-26,453.3,453.3,454.25,447.67,449.78,17093327.0
2016-05-27,474.05,474.05,479.22,452.71,453.3,63894987.0
2016-05-28,524.22,524.22,531.76,467.05,474.05,75400711.0
2016-05-29,516.05,516.05,548.04,493.22,524.22,80753301.0
2016-05-30,532.26,532.26,544.18,512.81,516.05,41433165.0
2016-05-31,528.92,528.92,546.92,513.15,532.26,60896411.0
2016-06-01,537.4,537.4,542.26,521.3,528.92,38742660.0
2016-06-02,537.1,537.1,541.55,530.47,537.4,28380698.0
2016-06-03,567.03,567.03,573.72,534.34,537.1,59464310.0
2016-06-04,571.95,571.95,592.68,560.87,567.03,50353517.0
2016-06-05,574.91,574.91,583.64,567.77,571.95,37233994.0
2016-06-06,583.58,583.58,586.73,571.67,574.91,37131086.0
2016-06-07,575.58,575.58,591.32,543.63,583.58,49082472.0
2016-06-08,580.51,580.51,582.44,567.78,575.58,28706216.0
2016-06-09,574.69,574.69,580.71,569.26,580.51,28010575.0
2016-06-10,577.89,577.89,579.26,571.14,574.69,26290866.0
2016-06-11,591.6,591.6,592.61,576.29,577.89,24790441.0
2016-06-12,666.55,666.55,683.85,592.79,591.6,139684630.0
2016-06-13,700.07,700.07,718.24,652.78,666.55,149442548.0
2016-06-14,685.14,685.14,702.52,654.69,700.07,92458349.0
2016-06-15,690.77,690.77,695.07,670.45,685.14,53863568.0
2016-06-16,761.21,761.21,769.73,687.43,690.77,169704647.0
2016-06-17,743.9,743.9,771.89,704.21,761.21,160302360.0
2016-06-18,753.77,753.77,776.04,727.13,743.9,91056993.0
2016-06-19,761.04,761.04,765.1,740.38,753.77,45805980.0
2016-06-20,733.97,733.97,764.6,717.41,761.04,83637617.0
2016-06-21,667.38,667.38,732.23,626.05,733.97,166828425.0
2016-06-22,590.56,590.56,677.8,586.6,667.38,129550795.0
2016-06-23,620.84,620.84,629.55,539.28,590.56,154289129.0
2016-06-24,656.89,656.89,687.39,616.41,620.84,128990817.0
2016-06-25,663.52,663.52,688.1,640.79,656.89,67442141.0
2016-06-26,625.41,625.41,665.19,609.9,663.52,56403088.0
2016-06-27,644.66,644.66,650.34,615.22,625.41,63747137.0
2016-06-28,644.89,644.89,659.27,634.26,644.66,49673830.0
2016-06-29,636.54,636.54,645.91,621.76,644.89,50898093.0
2016-06-30,670.02,670.02,673.04,631.24,636.54,58215062.0
2016-07-01,674.57,674.57,685.11,661.09,670.02,62394480.0
2016-07-02,698.06,698.06,700.46,671.46,674.57,46555796.0
2016-07-03,661.64,661.64,701.49,644.61,698.06,66591456.0
2016-07-04,675.16,675.16,679.03,644.04,661.64,42756935.0
2016-07-05,663.67,663.67,679.19,657.31,675.16,36687264.0
2016-07-06,672.7,672.7,678.39,662.24,663.67,31708100.0
2016-07-07,635.25,635.25,676.19,604.95,672.7,97639342.0
2016-07-08,662.78,662.78,663.43,630.17,635.25,49243011.0
2016-07-09,651.83,651.83,663.49,620.68,662.78,62061207.0
2016-07-10,647.11,647.11,651.98,636.8,651.83,18955766.0
2016-07-11,646.71,646.71,657.47,639.97,647.11,29925667.0
2016-07-12,670.56,670.56,673.19,644.56,646.71,44047499.0
2016-07-13,661.15,661.15,672.02,656.04,670.56,41791464.0
2016-07-14,657.25,657.25,661.88,646.31,661.15,31748496.0
2016-07-15,664.2,664.2,667.46,656.5,657.25,23817856.0
2016-07-16,660.69,660.69,665.41,655.72,664.2,13557557.0
2016-07-17,676.33,676.33,680.94,660.13,660.69,31614610.0
2016-07-18,670.38,670.38,680.42,664.61,676.33,28810844.0
2016-07-19,671.1,671.1,673.24,663.63,670.38,20401885.0
2016-07-20,664.4,664.4,672.29,659.51,671.1,25075066.0
2016-07-21,664.62,664.62,666.51,657.82,664.4,21351309.0
2016-07-22,651.11,651.11,669.44,645.69,664.62,43283429.0
2016-07-23,655.16,655.16,658.17,647.98,651.11,19544654.0
2016-07-24,659.29,659.29,664.21,651.03,655.16,19642346.0
2016-07-25,654.0,654.0,662.51,651.08,659.29,22564554.0
2016-07-26,654.38,654.38,657.76,643.49,654.0,32177578.0
2016-07-27,654.54,654.54,659.08,646.04,654.38,19568531.0
2016-07-28,654.13,654.13,657.96,650.81,654.54,18452583.0
2016-07-29,655.43,655.43,657.4,650.99,654.13,17757920.0
2016-07-30,654.74,654.74,657.55,652.06,655.43,12721755.0
2016-07-31,621.87,621.87,654.92,621.42,654.74,39918066.0
2016-08-01,607.0,607.0,627.89,603.55,621.87,41229298.0
2016-08-02,513.43,513.43,613.75,471.36,607.0,75338595.0
2016-08-03,566.44,566.44,573.06,514.09,513.43,47170751.0
2016-08-04,576.22,576.22,584.89,559.5,566.44,25725471.0
2016-08-05,574.66,574.66,579.97,565.81,576.22,15992890.0
2016-08-06,586.45,586.45,596.68,565.33,574.66,14676841.0
2016-08-07,590.85,590.85,596.01,580.87,586.45,15491523.0
2016-08-08,589.24,589.24,594.24,585.41,590.85,14726811.0
2016-08-09,585.25,585.25,591.2,581.1,589.24,15304277.0
2016-08-10,590.94,590.94,600.52,580.87,585.25,29376783.0
2016-08-11,587.84,587.84,599.15,585.39,590.94,23640952.0
2016-08-12,587.14,587.14,591.14,582.2,587.84,15009452.0
2016-08-13,584.59,584.59,590.07,582.81,587.14,11357750.0
2016-08-14,569.06,569.06,585.8,559.93,584.59,18970094.0
2016-08-15,566.95,566.95,574.97,559.28,569.06,19218972.0
2016-08-16,580.19,580.19,583.38,563.38,566.95,21634083.0
2016-08-17,572.34,572.34,581.1,568.66,580.19,18886741.0
2016-08-18,573.39,573.39,579.53,570.83,572.34,17509679.0
2016-08-19,574.56,574.56,577.86,566.25,573.39,14701426.0
2016-08-20,582.61,582.61,583.5,572.28,574.56,13416843.0
2016-08-21,580.66,580.66,585.32,577.84,582.61,8294321.0
2016-08-22,587.47,587.47,591.9,577.13,580.66,19658058.0
2016-08-23,583.56,583.56,589.87,578.61,587.47,18772369.0
2016-08-24,579.66,579.66,584.47,576.82,583.56,16337141.0
2016-08-25,577.96,577.96,580.71,570.81,579.66,18885349.0
2016-08-26,579.37,579.37,582.73,575.83,577.96,12329289.0
2016-08-27,570.35,570.35,580.41,567.25,579.37,10747219.0
2016-08-28,574.98,574.98,576.32,569.21,570.35,7377921.0
2016-08-29,574.23,574.23,578.61,571.38,574.98,13760854.0
2016-08-30,577.32,577.32,579.94,572.51,574.23,15895354.0
2016-08-31,573.88,573.88,578.25,571.69,577.32,14338795.0
2016-09-01,571.99,571.99,704.97,569.37,573.88,14860164.0
2016-09-02,575.29,575.29,577.6,569.3,571.99,15315755.0
2016-09-03,598.84,598.84,604.97,572.64,575.29,21055514.0
2016-09-04,609.55,609.55,615.2,590.78,598.84,18646011.0
2016-09-05,605.76,605.76,610.61,598.77,609.55,15369832.0
2016-09-06,610.44,610.44,611.95,603.55,605.76,14864563.0
2016-09-07,613.21,613.21,616.48,606.24,610.44,18429525.0
2016-09-08,625.57,625.57,629.3,611.25,613.21,22710390.0
2016-09-09,623.16,623.16,627.58,617.32,625.57,17710151.0
2016-09-10,624.52,624.52,627.45,621.07,623.16,9600113.0
2016-09-11,605.61,605.61,630.77,592.79,624.52,22467346.0
2016-09-12,607.98,607.98,610.62,603.03,605.61,17058938.0
2016-09-13,608.61,608.61,612.03,604.87,607.98,16850869.0
2016-09-14,609.54,609.54,612.16,606.39,608.61,14878860.0
2016-09-15,608.11,608.11,610.73,605.1,609.54,13892193.0
2016-09-16,607.78,607.78,610.36,605.15,608.11,13353736.0
2016-09-17,607.08,607.08,609.61,604.52,607.78,9724490.0
2016-09-18,610.7,610.7,612.38,605.22,607.08,10004923.0
2016-09-19,609.85,609.85,612.41,606.99,610.7,12981851.0
2016-09-20,609.24,609.24,611.27,605.93,609.85,13809380.0
2016-09-21,597.16,597.16,608.82,591.69,609.24,22059386.0
2016-09-22,595.63,595.63,599.78,592.83,597.16,13463966.0
2016-09-23,602.92,602.92,603.7,594.11,595.63,15567036.0
2016-09-24,602.59,602.59,605.92,600.5,602.92,8196210.0
2016-09-25,601.49,601.49,604.87,598.35,602.59,8038079.0
2016-09-26,606.54,606.54,608.46,598.17,601.49,16700407.0
2016-09-27,605.47,605.47,608.97,601.73,606.54,15534315.0
2016-09-28,604.67,604.67,606.9,602.62,605.47,11485005.0
2016-09-29,604.7,604.7,607.23,602.01,604.67,15403975.0
2016-09-30,608.14,608.14,608.78,602.25,604.7,14534745.0
2016-10-01,613.41,613.41,615.0,607.07,608.14,10415543.0
2016-10-02,610.69,610.69,614.21,607.67,613.41,10096653.0
2016-10-03,611.6,611.6,613.2,608.47,610.69,13462741.0
2016-10-04,608.96,608.96,612.68,606.5,611.6,15300692.0
2016-10-05,611.82,611.82,613.65,607.98,608.96,14360536.0
2016-10-06,610.97,610.97,612.68,608.54,611.82,13276337.0
2016-10-07,616.03,616.03,619.43,609.12,610.97,20167399.0
2016-10-08,617.65,617.65,619.56,614.88,616.03,8467434.0
2016-10-09,615.77,615.77,618.35,613.01,617.65,8320759.0
2016-10-10,617.29,617.29,618.81,612.76,615.77,15597892.0
2016-10-11,640.45,640.45,642.35,615.6,617.29,35367127.0
2016-10-12,635.99,635.99,642.51,632.19,640.45,17240000.0
2016-10-13,635.6,635.6,639.52,632.25,635.99,16387361.0
2016-10-14,637.92,637.92,640.46,630.66,635.6,20114873.0
2016-10-15,637.03,637.03,641.4,635.06,637.92,7970927.0
2016-10-16,640.12,640.12,642.18,636.39,637.03,8306925.0
2016-10-17,637.37,637.37,641.29,634.89,640.12,17742610.0
2016-10-18,635.34,635.34,639.34,632.23,637.37,15725013.0
2016-10-19,629.06,629.06,637.27,624.09,635.34,22379197.0
2016-10-20,628.34,628.34,630.83,625.48,629.06,13252110.0
2016-10-21,630.45,630.45,633.26,627.58,628.34,17836383.0
2016-10-22,655.48,655.48,659.89,629.72,630.45,24154228.0
2016-10-23,653.03,653.03,661.2,648.78,655.48,14418212.0
2016-10-24,650.49,650.49,654.32,645.68,653.03,21726106.0
2016-10-25,651.0,651.0,662.54,647.65,650.49,24179462.0
2016-10-26,674.67,674.67,678.39,651.39,651.0,31949607.0
2016-10-27,682.3,682.3,687.88,672.26,674.67,31862181.0
2016-10-28,686.24,686.24,688.43,678.63,682.3,26829414.0
2016-10-29,714.95,714.95,720.19,685.22,686.24,38351348.0
2016-10-30,697.27,697.27,714.91,689.51,714.95,27793236.0
2016-10-31,698.67,698.67,707.21,682.17,697.27,26687188.0
2016-11-01,726.76,726.76,734.36,695.2,698.67,49453950.0
2016-11-02,733.51,733.51,735.78,718.14,726.76,28452232.0
2016-11-03,684.87,684.87,744.43,670.4,733.51,69067917.0
2016-11-04,702.08,702.08,706.64,681.27,684.87,33762721.0
2016-11-05,702.11,702.11,706.38,694.03,702.08,15554565.0
2016-11-06,709.91,709.91,714.13,697.63,702.11,18363567.0
2016-11-07,705.4,705.4,711.66,698.35,709.91,21797370.0
2016-11-08,710.9,710.9,714.63,700.96,705.4,28262235.0
2016-11-09,721.42,721.42,741.23,707.13,710.9,51548567.0
2016-11-10,714.57,714.57,723.02,707.31,721.42,23931322.0
2016-11-11,714.97,714.97,719.79,711.67,714.57,18386841.0
2016-11-12,704.27,704.27,717.37,701.08,714.97,19677656.0
2016-11-13,701.97,701.97,705.61,685.01,704.27,25249834.0
2016-11-14,704.56,704.56,708.03,696.11,701.97,26613445.0
2016-11-15,711.1,711.1,716.93,697.91,704.56,29562740.0
2016-11-16,740.28,740.28,745.98,708.14,711.1,58304902.0
2016-11-17,737.53,737.53,751.91,730.08,740.28,46942756.0
2016-11-18,746.96,746.96,751.43,730.95,737.53,29666065.0
2016-11-19,747.89,747.89,755.34,737.44,746.96,19276573.0
2016-11-20,728.51,728.51,752.26,712.77,747.89,34876785.0
2016-11-21,736.19,736.19,744.33,726.55,728.51,24010681.0
2016-11-22,749.34,749.34,754.01,730.62,736.19,33225195.0
2016-11-23,741.07,741.07,750.93,731.34,749.34,28258203.0
2016-11-24,735.31,735.31,744.24,726.19,741.07,27531777.0
2016-11-25,740.39,740.39,741.25,728.97,735.31,21299510.0
2016-11-26,734.14,734.14,740.96,725.62,740.39,16682481.0
2016-11-27,729.42,729.42,738.29,727.11,734.14,15735824.0
2016-11-28,733.3,733.3,738.1,727.74,729.42,25153838.0
2016-11-29,732.56,732.56,737.04,727.78,733.3,24030304.0
2016-11-30,742.49,742.49,745.39,730.57,732.56,29210351.0
2016-12-01,752.63,752.63,755.48,741.08,742.49,40690942.0
2016-12-02,770.94,770.94,779.02,752.25,752.63,48893613.0
2016-12-03,764.24,764.24,772.32,755.81,770.94,30234128.0
2016-12-04,766.39,766.39,769.23,758.8,764.24,14755120.0
2016-12-05,754.34,754.34,769.18,746.01,766.39,39082688.0
2016-12-06,758.21,758.21,762.48,750.91,754.34,25497771.0
2016-12-07,765.56,765.56,769.02,754.27,758.21,26755412.0
2016-12-08,768.49,768.49,773.41,761.17,765.56,22208497.0
2016-12-09,770.48,770.48,773.48,765.03,768.49,18722048.0
2016-12-10,774.0,774.0,776.96,769.19,770.48,14049110.0
2016-12-11,767.91,767.91,774.16,763.0,774.0,13269086.0
2016-12-12,778.47,778.47,781.26,767.86,767.91,22442991.0
2016-12-13,778.74,778.74,790.33,767.77,778.47,25894856.0
2016-12-14,776.5,776.5,780.77,771.01,778.74,19326375.0
2016-12-15,775.21,775.21,780.27,773.12,776.5,20452116.0
2016-12-16,782.05,782.05,783.94,773.31,775.21,21650384.0
2016-12-17,787.17,787.17,791.57,779.36,782.05,18648778.0
2016-12-18,789.01,789.01,791.26,783.8,787.17,11525747.0
2016-12-19,789.79,789.79,793.73,786.31,789.01,20238681.0
2016-12-20,799.1,799.1,800.02,787.12,789.79,27406319.0
2016-12-21,829.21,829.21,833.13,795.98,799.1,53411082.0
2016-12-22,860.15,860.15,874.68,828.87,829.21,60511618.0
2016-12-23,917.17,917.17,920.26,858.04,860.15,91802931.0
2016-12-24,891.07,891.07,920.49,880.79,917.17,41576781.0
2016-12-25,891.07,891.07,895.24,851.42,891.07,37173377.0
2016-12-26,898.38,898.38,909.32,885.88,891.07,35002753.0
2016-12-27,925.78,925.78,937.91,893.38,898.38,45966615.0
2016-12-28,972.17,972.17,974.51,925.49,925.78,73811803.0
2016-12-29,971.08,971.08,982.57,949.23,972.17,59226667.0
2016-12-30,959.04,959.04,971.59,927.4,971.08,67449149.0
2016-12-31,963.38,963.38,965.47,942.4,959.04,26379401.0
2017-01-01,995.44,995.44,1001.61,956.1,963.38,40570922.0
2017-01-02,1017.05,1017.05,1031.68,990.2,995.44,66038073.0
2017-01-03,1033.3,1033.3,1035.47,1006.53,1017.05,56085870.0
2017-01-04,1135.41,1135.41,1148.54,1022.32,1033.3,170584623.0
2017-01-05,989.35,989.35,1150.63,874.53,1135.41,244839289.0
2017-01-06,886.16,886.16,1027.42,852.55,989.35,179160668.0
2017-01-07,888.87,888.87,900.86,806.66,886.16,113037531.0
2017-01-08,900.86,900.86,936.13,875.85,888.87,70298340.0
2017-01-09,899.78,899.78,910.47,870.91,900.86,55963281.0
2017-01-10,904.37,904.37,911.32,890.12,899.78,48644106.0
2017-01-11,785.43,785.43,917.65,751.63,904.37,160194109.0
2017-01-12,810.11,810.11,828.21,739.55,785.43,93986701.0
2017-01-13,824.83,824.83,835.05,771.0,810.11,72555875.0
2017-01-14,819.63,819.63,838.9,808.27,824.83,36594482.0
2017-01-15,821.17,821.17,826.43,808.63,819.63,20004735.0
2017-01-16,827.34,827.34,836.66,817.7,821.17,27592899.0
2017-01-17,899.66,899.66,906.38,825.04,827.34,72272727.0
2017-01-18,872.03,872.03,913.67,845.87,899.66,61042392.0
2017-01-19,895.21,895.21,905.28,870.71,872.03,52300814.0
2017-01-20,892.91,892.91,901.49,878.9,895.21,34847130.0
2017-01-21,919.84,919.84,928.93,889.46,892.91,37129176.0
2017-01-22,918.84,918.84,938.38,888.62,919.84,44074299.0
2017-01-23,921.46,921.46,927.98,910.85,918.84,30261054.0
2017-01-24,893.75,893.75,925.61,889.15,921.46,53468911.0
2017-01-25,894.41,894.41,905.7,883.63,893.75,34014866.0
2017-01-26,915.56,915.56,919.32,893.49,894.41,30795685.0
2017-01-27,918.01,918.01,922.56,907.92,915.56,28503144.0
2017-01-28,918.51,918.51,921.89,912.84,918.01,13251844.0
2017-01-29,914.55,914.55,922.4,912.68,918.51,10214368.0
2017-01-30,920.73,920.73,922.35,911.51,914.55,17604172.0
2017-01-31,965.49,965.49,967.45,917.38,920.73,51869216.0
2017-02-01,982.43,982.43,986.57,959.82,965.49,44035816.0
2017-02-02,1003.97,1003.97,1009.13,973.5,982.43,50633910.0
2017-02-03,1013.02,1013.02,1023.72,989.21,1003.97,62431017.0
2017-02-04,1031.85,1031.85,1041.04,1000.41,1013.02,40406542.0
2017-02-05,1016.11,1016.11,1033.66,1004.05,1031.85,31669956.0
2017-02-06,1024.67,1024.67,1030.6,1010.83,1016.11,32828350.0
2017-02-07,1049.56,1049.56,1054.1,1019.87,1024.67,41318349.0
2017-02-08,1055.49,1055.49,1069.23,1020.33,1049.56,68336320.0
2017-02-09,978.96,978.96,1073.03,924.65,1055.49,145839317.0
2017-02-10,997.61,997.61,1005.6,947.02,978.96,60639111.0
2017-02-11,1008.32,1008.32,1014.32,983.93,997.61,28504495.0
2017-02-12,996.52,996.52,1007.82,992.45,1008.32,14825023.0
2017-02-13,995.36,995.36,1007.61,975.1,996.52,32785064.0
2017-02-14,1008.34,1008.34,1013.8,986.46,995.36,39810076.0
